Country Name,"Series Name","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
Mexico,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","15.1532297134399","15.8232803344727","16.4495906829834","..","18.7714595794678"
Mexico,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","..","..","..","47.9557304382324","47.6764907836914","51.797191619873","51.8123016357422","52.8056488037109","54.364559173584","53.0869216918945","..","58.0119209289551","56.5583801269531","57.4869689941406","59.538761138916","59.7126693725586","61.171070098877","63.2359199523926","..","65.845817565918"
Mexico,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","12.7612199783325","..","..","14.3226099014282","13.9571304321289","14.7796497344971","14.7103900909424","15.3742599487305","16.0160598754883","..","17.1284694671631"
Mexico,"Surface area (sq. km)","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964380","1964375","1964375","1964375","..",".."
Mexico,"Population, total","100298152","101684764","103081020","104514934","106005199","107560155","109170503","110815272","112463886","114092961","115695468","117274156","118827158","120355137","121858251","123333379","124777326","126190782","127575529","128932753"
Mexico,"Gross fixed capital formation (current US$)","150839567665.35","148780451118.476","144247423116.137","160175180754.918","181670107176.612","210130947592.484","230981618473.308","257122208954.419","199148300958.301","228302086182.336","262941247575.121","274334203728.312","270850573520.2","276195565920.632","262858210470.524","245920213190.028","256029026233.059","269120163788.758","261670992701.26","201647178668.504"
Mexico,"Government expenditure on education, total (% of GDP)","4.24104022979736","4.45495986938477","5.07257986068726","4.72670984268188","4.84568977355957","4.69992017745972","4.69050979614258","4.82006978988647","5.18794012069702","5.15922021865845","5.10564994812012","5.10309982299805","4.69605016708374","5.25747013092041","5.22942018508911","4.90681982040405","4.51821994781494","4.25442981719971","..",".."
Mexico,"Expenditure on tertiary education (% of government expenditure on education)","14.50125","19.61567","16.8584","17.39438","17.45499","17.19888","18.47466","18.86044","20.00251","19.6634","18.12508","19.46464","22.09098","21.32413","21.47549","21.091","..","..","..",".."
Mexico,"Expenditure on secondary education (% of government expenditure on education)","34.4072","28.72046","29.18475","29.5445","30.26007","29.79115","29.49101","28.71158","30.24801","30.25379","30.66226","31.36863","35.20388","31.9821","32.31004","32.94466","..","..","..",".."
Mexico,"Expenditure on primary education (% of government expenditure on education)","39.57124","39.16489","39.28331","40.00292","39.0791","38.82099","38.24865","37.20858","36.21646","35.98383","35.50244","34.66095","37.75482","32.75753","32.46972","32.45208","..","..","..",".."
Mexico,"Research and development expenditure (% of GDP)","0.32418","0.3543","0.39314","0.38816","0.39844","0.36922","0.39833","0.44387","0.47954","0.49485","0.47129","0.42096","0.42503","0.43549","0.42986","0.38798","0.32843","0.31291","..",".."
Mexico,"Scientific and technical journal articles","5470.52","5986.61","6723.17","7308.35","8306.8","9379.34","9611.38","10459.3","10717.65","11318.23","11859.26","12585.07","13295.3","14345.85","14585.58","15199.9","16004.9","16345.64","..",".."
Mexico,"Patent applications, residents","534","526","468","565","584","574","629","685","822","951","1065","1294","1210","1246","1364","1310","1334","1555","1305",".."
Indonesia,"Gini index (World Bank estimate)","29","31.7","31.9","32.7","33","34.3","35.7","35.2","35.1","36.4","39.7","39.7","40","39.4","39.7","38.6","38.1","37.8","38.2",".."
Indonesia,"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","31.2","19","19.3","21","18","23.9","19.3","19","15.5","13.3","10.9","9.5","7.3","6.2","5.8","5.2","4.5","3.6","2.7",".."
Indonesia,"GDP, PPP (current international $)","1062779719417.25","1128166279136.92","1204049454381.46","1298670016319.68","1415353361050.54","1538398895700.02","1679958456542.15","1815628705517.81","1914153967345.5","2056981019927.07","2229511719014.97","2413435225696.69","2535041372928.96","2622251600815.57","2647706548803.03","2744896640112.26","2894125530220.37","3116958911116.03","3331807553957.09","3302178323256"
Indonesia,"GDP (current US$)","160446947784.909","195660611165.183","234772463823.808","256836875295.452","285868618224.017","364570514304.85","432216737774.861","510228634992.258","539580085612.401","755094160363.071","892969107923.094","917869910105.749","912524136718.018","890814755233.225","860854235065.079","931877364177.742","1015618742565.81","1042271531011.99","1119091259074.62","1058423838345.14"
Indonesia,"GDP per capita (current US$)","748.257608719846","900.177588137897","1065.6485199064","1150.26136651088","1263.28733171098","1589.80148866142","1860.00281113287","2166.85423141608","2261.24730903274","3122.36267319362","3643.04717619274","3694.35933980214","3623.92724054274","3491.63749125449","3331.69511469189","3562.81633352183","3837.57802362633","3893.85957814877","4135.20153132694","3869.58842704537"
Indonesia,"GDP per capita, PPP (current international $)","4956.36110518706","5190.36506184994","5465.26410319843","5816.18175310762","6254.61438201153","6708.57559394908","7229.53828174622","7710.66630411965","8021.7480651122","8505.74814801885","9095.74172295514","9713.90048730631","10067.465744305","10278.1773057998","10247.2063381531","10494.4738000481","10935.6317158256","11644.7585390353","12311.5032732923","12072.7354777743"
Indonesia,"Life expectancy at birth, total (years)","66.037","66.321","66.631","66.969","67.334","67.717","68.105","68.485","68.853","69.205","69.542","69.866","70.179","70.481","70.768","71.035","71.282","71.509","71.716",".."
Indonesia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.0321299992501736","0.0415799990296364","..","0.0501700006425381","..","0.044369999319315"
Indonesia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","0.564450025558472","0.516470015048981","0.548629999160767","..","0.614300012588501","..","0.618369996547699"
Indonesia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","..","..","..","..","..","26.4083099365234","26.007869720459","26.2005100250244","27.8447093963623","..","28.9348602294922","..","..","31.0928401947021","32.262020111084","33.7317504882813","..","34.6013603210449","..","38.1022605895996"
Indonesia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","..","..","..","..","..","80.1965789794922","71.6986236572266","71.8789367675781","72.8547897338867","..","74.4377136230469","..","..","76.6004180908203","77.6303482055664","80.2382736206055","..","78.4278793334961","..","81.9337005615234"
Indonesia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","..","..","..","..","..","..","7.10711002349854","6.64938020706177","..","..","..","..","..","..","..","..","..","..","..",".."
Indonesia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","..","..","..","..","..","43.2765502929688","40.3787612915039","41.3983383178711","42.2905387878418","..","44.4820404052734","..","..","47.2939186096191","48.8020706176758","43.9723091125488","..","50.9141387939453","..","54.5782318115234"
Indonesia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","..","..","..","..","..","..","..","..","..","..","..","..","..","7.96649980545044","8.48301029205322","8.79403018951416","..","9.37423038482666","..","10.5170803070068"
Indonesia,"Surface area (sq. km)","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910931","1913580","1913580","1916820","1916862.2","..",".."
Indonesia,"Population, total","214427419","217357790","220309473","223285666","226289468","229318262","232374239","235469755","238620554","241834226","245115988","248451714","251805314","255128076","258383257","261556386","264650969","267670549","270625567","273523621"
Indonesia,"Gross fixed capital formation (current US$)","31564179636.7428","38015221124.1195","45794855828.745","57656326380.0747","67580804340.2124","87974479922.6781","107824865988.404","141326143904.567","167889084029.62","234074725788.924","279565893023.814","300323620707.399","291695454045.237","289663930673.101","282462859590.968","303584505579.447","326629476034.375","336533812956.216","361993955024.662","335874182117.943"
Indonesia,"Government expenditure on education, total (% of GDP)","2.46003007888794","2.64568996429443","3.21799993515015","2.74847006797791","2.8728199005127","..","3.04425001144409","2.90190005302429","3.52513003349304","2.81227993965149","3.18944001197815","3.40748000144959","3.35904002189636","3.28800988197327","3.58360004425049","3.5","2.6699800491333","3","2.84185004234314",".."
Indonesia,"Expenditure on tertiary education (% of government expenditure on education)","..","..","..","..","..","..","12.75693","10.97822","12.16564","16.05356","..","17.17783","16.4055","15.05278","15.80023","..","..","..","..",".."
Indonesia,"Expenditure on secondary education (% of government expenditure on education)","..","..","..","..","..","..","25.10708","25.25953","25.49625","24.32053","..","26.03779","26.03539","26.79933","26.99605","..","..","..","..",".."
Indonesia,"Expenditure on primary education (% of government expenditure on education)","..","..","..","..","..","..","48.38247","49.04317","47.94577","44.44568","..","41.76111","42.46006","43.6768","42.59993","..","..","..","..",".."
Indonesia,"Research and development expenditure (% of GDP)","0.04756","..","..","..","..","..","..","..","0.08332","..","..","..","0.0847","..","..","0.24535","0.23805","0.22633","..",".."
Indonesia,"Scientific and technical journal articles","326.74","383.99","373.93","456.9","580.13","682.82","689.57","746.01","1085.13","1427.33","1901.49","2088.11","2825.09","3390.49","4623.15","7354.4","14579.71","26947.57","..",".."
Indonesia,"Patent applications, residents","212","234","201","227","235","288","284","386","415","508","533","..","663","702","1058","1101","2271","1407","3093",".."
,"","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","",""
Last Updated: 02/15/2022,"","","","","","","","","","","","","","","","","","","","",""
